Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ddba7c8c-34a5-4242-b5df-9f1c13b4f9bf,64d94dad-740f-4760-bdf6-3562006d7128,Charged Off,785026,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,49394.87,21.7,6,7,0,431224,515812,0,0
67fe5e65-100a-444a-866b-0fbf0faebf65,b868e021-151d-4d2a-a19c-95ea92295641,Fully Paid,315920,Long Term,,,9 years,Home Mortgage,Debt Consolidation,70936.88,24,13,17,0,361627,1172864,0,0
235da337-b56c-4b00-9457-82d03026ca2c,bde2c558-d1f8-4e9b-8920-ea8241a90ee9,Fully Paid,106106,Short Term,719,954579,3 years,Own Home,Debt Consolidation,4598,10.8,NA,9,1,117344,358468,1,0
0d7484c8-b52b-46c3-a00c-70fedbc87c85,eeadd70e-80dc-4ebb-96c9-12a616727898,Fully Paid,99999999,Short Term,712,652137,< 1 year,Rent,Debt Consolidation,9075.73,20.4,17,11,1,85101,226534,0,0
86e6ca7b-411e-4f4f-af20-9b856b01fa37,c3239d9d-1761-453f-8f32-1740e52d5cdd,Fully Paid,134332,Short Term,,,1 year,Home Mortgage,Debt Consolidation,12567.36,7,29,11,0,128383,297902,0,0
f5392c4d-2938-4560-9128-8099c1369366,82f5b5f0-0ccb-4e8a-8067-c7e34e6771ba,Fully Paid,302764,Short Term,738,1531514,3 years,Rent,major_purchase,13400.7,11,44,18,0,201704,463430,0,0
d6549c85-a1f8-4109-856b-23cf380303ae,3483498c-c247-4329-acec-91aeb5c245ab,Fully Paid,747736,Long Term,646,1538696,6 years,Home Mortgage,Debt Consolidation,20644.07,18,77,7,1,167200,222772,0,0
701683ea-9418-491b-9304-120318f6a019,bcbd22b7-3fdf-4de9-8400-10e62f657f64,Fully Paid,216018,Short Term,736,1212656,2 years,Rent,Debt Consolidation,2647.65,21.6,NA,6,0,76114,345620,0,0
3d9e8ed1-7293-49a3-8b3b-f80a3af9083c,2b374e0f-e505-479c-9f67-77ca8b1a5261,Fully Paid,132022,Long Term,695,665076,5 years,Rent,major_purchase,6983.26,23,NA,5,0,286634,563486,0,0
96a3fa12-d1b7-4200-beda-37b0769337cd,5f99d4b8-6b1e-4c29-a740-c0f12e6f0888,Fully Paid,181346,Short Term,,,8 years,Home Mortgage,Home Improvements,34339.65,20.3,NA,23,0,365921,692318,0,0
59bc652f-19a4-478d-9511-6e9ecd561560,6337b5c4-3745-42b2-9bc9-313b66f6d99a,Fully Paid,129184,Short Term,751,1001186,10+ years,Home Mortgage,Buy a Car,12097.68,24.9,NA,4,0,386289,989560,0,0
145f94db-fb24-453a-a0b1-c2194082ce28,f41b3508-a8af-4cd4-8b6f-8ed437fb68b4,Charged Off,138160,Short Term,728,691828,10+ years,Home Mortgage,Debt Consolidation,13548.14,20.6,68,8,0,72200,179014,0,0
275165b2-c54e-4611-9333-724578eb215c,5d2aedf5-4d9a-409c-a600-d33f3a04e103,Fully Paid,303688,Long Term,703,950285,4 years,Home Mortgage,Debt Consolidation,14016.68,19,38,19,1,58520,376442,1,0
e92c57a8-2731-461f-a717-1f69ffa09abd,a0605c6c-50ae-44ce-b6c0-00819a2bfc34,Fully Paid,175604,Short Term,722,568746,1 year,Own Home,Debt Consolidation,8009.83,31.2,50,8,0,220932,366498,0,0
1925360b-d8a1-4d38-8bd0-0e0cc829958a,8e92af1d-3239-455a-b1a5-9795d4b11bbb,Fully Paid,112332,Short Term,699,873050,n/a,Rent,other,15787.48,17.2,NA,7,0,175978,213356,0,0
47a24a6b-6bc4-406b-8e91-a49709f7203b,5fd1a1d0-ab03-4eb3-89a0-d761f6e2fe09,Charged Off,331188,Long Term,641,1525472,< 1 year,Rent,Debt Consolidation,17924.22,28.9,51,12,0,208506,253858,0,0
824c70c2-f733-48b8-81c1-c8df61d2a378,8d9740d1-d26c-4db6-a042-6b8b6465e366,Charged Off,107734,Short Term,7290,651301,10+ years,Own Home,major_purchase,3180.6,17.5,17,5,0,65056,269038,0,0
20734eeb-6198-4850-bed8-1629ab51cc66,15f37032-75b5-4dcb-86a0-6a47557cba61,Fully Paid,504284,Short Term,718,989919,1 year,Rent,other,12209.02,11.4,9,17,0,220400,2126674,0,0
85693eb0-7243-44f6-87ca-eb73a2c45a4a,e65846b9-f042-4bfd-84c2-61688ed2ab17,Fully Paid,110242,Short Term,716,914014,1 year,Rent,Debt Consolidation,13481.64,15,60,11,0,62833,112442,0,0
befbf4eb-652c-41c9-b3b9-e959e039a0f0,da105bec-b959-451e-9830-0f01afb1a940,Fully Paid,401038,Short Term,714,1421941,5 years,Home Mortgage,Debt Consolidation,10356.52,15.3,58,22,0,357485,621500,0,0
951edbe3-8f87-4a7f-858b-7937f8d75d3e,e5a50c20-93a3-4fae-a239-fcb0a899b718,Fully Paid,457666,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,7381.31,39,NA,4,0,173090,209198,0,0
057d075d-c3c8-43a7-8ea0-324c0db7c823,609230bd-f426-4227-8ad7-3da7233314f6,Charged Off,291258,Long Term,,,10+ years,Rent,Debt Consolidation,19207.29,9,NA,11,1,101251,331188,0,1
d89689ab-251d-48de-ab83-24acede432c2,cf6e16f5-e498-470e-a26b-be9716e7cee0,Fully Paid,293744,Short Term,686,743318,9 years,Rent,Debt Consolidation,11211.71,16.8,NA,4,1,351842,442332,1,0
85613288-393a-40a1-a546-b40d63db45a7,f0031fd4-9e59-4661-8ada-f9a9739a90d9,Fully Paid,214456,Short Term,718,1543408,2 years,Rent,Debt Consolidation,35627.09,14.9,54,13,0,140049,337106,0,0
b5035ede-893a-4adc-a005-0e5369f7747b,79c14eee-bde2-4138-8d04-a4f4567e85c3,Fully Paid,485782,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,21325.41,12.7,NA,8,0,423339,634128,0,0
799369e9-4861-47c6-9cf0-ec2a69c707d1,e3ad961a-dcaa-4f64-9bc8-3b272bc74ef7,Charged Off,672804,Long Term,720,2699976,4 years,Home Mortgage,Debt Consolidation,33299.78,16.1,NA,11,0,456836,1147432,0,0
7c310eea-111e-434e-9cae-bc972b6c34c8,6bf8c8ce-4837-4fc7-8c35-fb847a413c17,Charged Off,192214,Short Term,7460,1131792,10+ years,Home Mortgage,Debt Consolidation,16127.96,17.8,23,13,0,250268,1038708,0,0
eb2dfa4c-9e05-49e3-bff2-ad882ac5f96a,12edd88d-c4e2-475e-862c-92c7cec78bbe,Fully Paid,391732,Long Term,716,845766,5 years,Home Mortgage,Debt Consolidation,14096.1,15.6,NA,11,1,150366,191532,1,0
299c1de9-0ca7-4a50-a201-de1b058921b2,3d2ea5a2-7d1a-47d3-89c9-4e3dd926aaeb,Fully Paid,92092,Short Term,723,852188,8 years,Rent,other,10439.17,12.4,NA,6,0,124583,142560,0,0
b74992dc-dc85-45f4-b260-3d2045d25cdc,3b9812d3-595f-48ee-baf3-726f3dc117c5,Charged Off,495066,Short Term,712,1766012,3 years,Rent,Debt Consolidation,23693.95,15.6,45,11,0,14991,168432,NA,0
cba3d0d3-e56d-48fc-9c20-062bc81fbb27,f822a943-eda5-4a79-bf70-ff28e86d47f5,Fully Paid,614108,Long Term,682,1444722,7 years,Rent,Debt Consolidation,39489.03,14.2,NA,14,0,343425,649770,0,0
eca6b370-7512-4d90-9374-0359bb3c90c5,ee7af071-be80-42a0-a5c7-0a3c39b2e3db,Fully Paid,214896,Short Term,726,2301337,1 year,Home Mortgage,Home Improvements,20328.48,14.8,NA,18,1,190779,563508,1,0
bdf5db29-5bfe-4abb-b920-68c61d7c7ee6,6eb17931-dd7d-4623-a857-09b59b1b0a61,Fully Paid,328790,Long Term,719,1390838,10+ years,Rent,Debt Consolidation,6687.62,14,12,8,1,199253,467060,1,0
f3311503-1400-4bfe-85b3-12fb57359163,355dd59f-4903-4bed-a1ad-cc31129457f9,Charged Off,325776,Short Term,739,1312976,10+ years,Rent,Debt Consolidation,23852.41,15.6,20,18,0,319143,1144088,0,0
b5e02319-42f3-41ea-b7ea-51c6e726a2b1,50d28022-f1ce-40ae-986b-0e6abeca85f8,Fully Paid,75328,Long Term,,,< 1 year,Own Home,major_purchase,3401.95,22.7,NA,9,0,56772,792000,0,0
09c605ab-e715-4686-8c93-c88efc9673ec,620fec8d-80ff-44a8-b11c-cc63d5b6aacf,Charged Off,266882,Short Term,698,1382915,10+ years,Rent,Debt Consolidation,21976.73,22.5,34,10,0,257678,336006,0,0
aad69578-e254-4151-944b-a27e6c1fb31b,b3d41859-2c02-48e7-a0ae-ff9a4e76ae8b,Fully Paid,171380,Short Term,747,801762,n/a,Home Mortgage,Home Improvements,9393.98,26.1,44,6,0,3059,354574,0,0
aace3752-f07d-42a9-9235-7e8636d38115,f97a1cdd-7f92-4dc5-bccf-ebe1da480b0b,Fully Paid,225126,Short Term,719,1788736,7 years,Home Mortgage,Buy House,15055.03,19.3,61,21,0,329593,529320,0,0
0407828c-b197-4ca3-bf83-9411548168fa,0bdbef7d-e8ed-4e96-977d-e038a137e597,Fully Paid,99999999,Long Term,701,2508095,8 years,Home Mortgage,Home Improvements,32396.33,14.4,47,16,0,432060,756866,0,0
d42d1922-5b6a-4dbe-a333-31afde2d32d7,e08c3d21-9329-4b19-a505-d8f287ccf5a7,Fully Paid,565840,Short Term,734,1582377,9 years,Home Mortgage,Debt Consolidation,39032.08,15.4,NA,12,0,434872,840620,0,0
569141d8-8d2c-4d21-bbe8-aacb10499bf6,673bcab3-a781-4dc4-95e0-14a78276e6a2,Fully Paid,155452,Short Term,743,1726074,10+ years,Home Mortgage,Debt Consolidation,36822.95,23,36,24,0,216999,370612,0,0
4e4e94b4-8e5f-4007-82a2-75f1e546ad99,e53e2f03-33d4-4c4c-a387-578ebd999b1b,Fully Paid,134288,Short Term,723,869801,10+ years,Home Mortgage,Debt Consolidation,13336.86,15.4,NA,10,0,267007,411664,0,0
1b2b949e-c4e8-4fdd-8a63-0f86b52d449b,354fbe1e-b0b8-4a90-a78e-9efaf9b4cba5,Fully Paid,117084,Short Term,,,10+ years,Rent,Debt Consolidation,12386.1,17.1,NA,5,1,10184,92070,1,0
84a8c6a7-7582-41c6-8363-2711a250d9a3,fad03dfc-cc27-4955-ba69-93fa069e3431,Fully Paid,285670,Short Term,744,934515,4 years,Rent,Debt Consolidation,6074.3,14.4,NA,10,0,192907,474232,0,0
01720b61-fc02-444b-8da5-7af7a018c09b,5350b11d-39c5-4f56-9f46-d8105a481b73,Charged Off,519244,Long Term,,,8 years,Home Mortgage,Debt Consolidation,20140.57,20,48,8,1,414238,811580,1,0
98dc5430-260b-476e-bf1f-d45ad0673510,6298e152-84e5-4dd3-a4cd-41cd40ef58c1,Fully Paid,70136,Short Term,705,946295,10+ years,Home Mortgage,Debt Consolidation,23814.98,23.1,18,9,0,77425,146740,0,0
26dc8605-a905-4889-b509-5a5cbd42a84f,a992d10d-d4fb-4edf-8614-98b723f1b435,Fully Paid,594000,Short Term,685,1069966,10+ years,Home Mortgage,Home Improvements,14979.41,8.5,NA,10,0,360848,1001968,0,0
e137331e-5f20-4a20-9f12-79a2234fdeee,b6a65f31-489c-4f5c-8957-4f402f07a308,Charged Off,99704,Short Term,,,n/a,Rent,Debt Consolidation,3333.93,18.5,NA,6,1,98211,190476,1,0
e1349024-246d-4a8f-81cd-fb5cd0eb1969,916d95cf-2225-4ea8-a273-2ae5567be19d,Fully Paid,268532,Short Term,720,1855369,5 years,Home Mortgage,Debt Consolidation,28912.87,11,15,13,0,159847,404998,0,0
ff6adde3-38d2-4a7b-bfa7-ad0751f9b3a9,d7d34b76-a9ea-40e8-a9bc-9075e9df4361,Fully Paid,335808,Short Term,,,1 year,Home Mortgage,Debt Consolidation,14210.86,17.7,NA,11,0,376599,765006,0,0
1a9bc7e1-77cd-4bab-8eea-9b2f034b1fbf,c8568b7f-d4d2-4b1a-aa95-a1a4d4e8a3c5,Fully Paid,550770,Long Term,715,4090719,8 years,Home Mortgage,Home Improvements,40566.14,25.8,43,14,0,605226,1101848,0,0
06210ad6-a627-4cf7-85f7-50c333407185,5b0dbf1d-2ce6-4440-b473-3bf5d84cc720,Fully Paid,174548,Short Term,,,6 years,Rent,Take a Trip,6339.54,19.8,NA,13,0,4902,1891032,0,0
d9386ee0-425b-48bd-b749-adca4bc4e4f8,5a12f723-b483-4929-aaaf-30c2e840476c,Fully Paid,151096,Short Term,747,1134642,9 years,Rent,Debt Consolidation,18437.98,16.5,NA,8,1,101004,622072,1,0
1c45231a-cbd2-407c-afdb-1347eabfab1e,36961187-b092-415f-9572-bcd46a1cfb9c,Fully Paid,460570,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,26730.53,15.5,75,10,0,316673,528330,0,0
24a921f7-d384-493b-a9a4-55a6eefe45c8,32d06b3a-5a7d-4e40-aa83-c0c51d37cc51,Charged Off,769780,Long Term,7020,1519544,6 years,Home Mortgage,Debt Consolidation,26718.75,14.2,NA,16,0,399152,1343518,0,0
d929a890-ba0b-4b4f-89ef-042bde2c1e5f,86685553-f46b-492d-abad-06d2dc1bc370,Charged Off,171644,Short Term,748,1111728,10+ years,Rent,Debt Consolidation,26959.48,17.2,36,10,0,183844,716738,0,0
02db7f68-4330-4d76-805c-b119f7409245,1efb32da-81dc-489e-b01f-163afdb79fb0,Fully Paid,220968,Short Term,,,n/a,Rent,Debt Consolidation,8667.23,30.4,NA,6,3,333260,565818,1,2
2af1e598-4da4-4211-aead-521f4fd2cc78,e5865761-30b2-444c-8b07-1e44a57df561,Charged Off,223762,Short Term,734,618393,n/a,Own Home,Debt Consolidation,15408.24,28.2,11,19,0,469338,958452,0,0
97bbf86f-46dc-4c86-8ac7-8978e4027766,058f0963-9ad6-49b9-84c2-a50d2b283837,Charged Off,522456,Long Term,705,1302469,10+ years,Home Mortgage,Debt Consolidation,35492.19,35,NA,15,0,589095,1188330,0,0
c828974b-931b-4414-9a53-2c86e64bed66,6bc47024-31f2-4d20-b5aa-acb09e00b163,Charged Off,448316,Long Term,,,8 years,Home Mortgage,Home Improvements,18487.95,19.5,NA,5,0,64182,78474,0,0
d555732b-ffb1-4df5-890b-d7717851c69d,c7179b65-9565-4c66-9a4d-03895d76e770,Fully Paid,616484,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,22659.78,20.6,NA,10,0,407474,587554,0,0
0ac0e685-7f81-4e30-9acb-c6e3c7252036,eabbf22d-6170-46ce-a511-d8cee63fc00f,Fully Paid,646206,Short Term,714,3069488,7 years,Home Mortgage,Business Loan,50902.14,16.4,31,10,0,738834,911064,0,0
ba0c65b4-7fdb-42fb-b5dc-41eddca265eb,10fad0e9-073d-460c-a41b-b3adf38ca369,Fully Paid,522610,Short Term,728,1067515,< 1 year,Home Mortgage,Debt Consolidation,24997.54,30,NA,15,0,759373,953656,0,0
de5d4090-5176-4d8a-9592-df76d7261cef,e344c542-c88d-4067-8fca-c8c4ca3974d2,Fully Paid,325292,Short Term,707,1217349,< 1 year,Rent,Debt Consolidation,25361.39,16.7,60,10,0,298490,366498,0,0
05a07410-65db-42b6-b1a0-043006ceaec0,af6f67a1-3a23-4b84-ad7f-716b9c09ef78,Fully Paid,551166,Long Term,725,2878842,10+ years,Home Mortgage,Medical Bills,35721.52,23,NA,9,0,243637,657602,0,0
24a4b443-37ec-42bd-a097-53354ab5b52a,1299929d-cf69-401d-9e39-ab96c1ff8a66,Fully Paid,375298,Short Term,728,926041,10+ years,Home Mortgage,Debt Consolidation,17054.59,27.9,17,12,0,319751,433532,0,0
8c9c4a53-05b1-4198-b95d-9c7da2fe839c,7c06a279-9653-4185-961e-39d5fe242e4d,Charged Off,349360,Short Term,,,2 years,Rent,Debt Consolidation,17254.66,19.9,NA,17,0,497135,650452,0,0
ee490a6b-8ed9-497e-b4aa-0f741e6c37f0,526b6746-fe75-46ae-a699-ae298cd9c378,Fully Paid,99999999,Short Term,728,2362897,< 1 year,Home Mortgage,Medical Bills,15752.52,26.1,NA,6,0,62092,305976,0,0
c99637c7-2d4a-4e15-bbeb-4eb1322d82b8,9b324cfb-905c-4cdc-92fb-fd84d475cc10,Fully Paid,387970,Short Term,,,1 year,Rent,Debt Consolidation,12942.99,14.4,12,7,0,248121,355586,0,0
ddd8a613-2056-4a40-afa7-3e0d6aa639e8,887c4c97-0da1-44ca-872d-53c0c0ba04f3,Fully Paid,120670,Short Term,742,654227,2 years,Home Mortgage,Debt Consolidation,6324.15,18.3,NA,8,0,282701,743952,0,0
77438918-b3c7-413b-967b-056becaf6fed,9a11bbae-5df7-4840-8364-ce28852805f7,Fully Paid,162932,Short Term,748,844227,6 years,Home Mortgage,Home Improvements,13380.94,19.4,NA,8,0,139555,299244,0,0
67d1a567-63ad-4dac-9abd-60fcd744c060,87efeab2-2997-4005-a7aa-9b2cc908c1c6,Fully Paid,520542,Short Term,743,1251435,4 years,Home Mortgage,Debt Consolidation,25132.82,15.7,NA,14,0,593769,887128,0,0
2ca16db4-8279-4bc1-bb02-180503c8d127,d33a364a-0d38-4af3-9011-dde304127abd,Charged Off,298760,Short Term,,,10+ years,Rent,Debt Consolidation,11952.14,17.3,63,9,6,191786,329494,5,0
dccbc248-9d71-4caf-aeab-4ce50b87aaaf,577ab45e-47ee-4be2-af61-2d944512c5fb,Charged Off,391248,Long Term,669,1392719,10+ years,Home Mortgage,Home Improvements,33773.26,14.9,NA,18,0,336775,432784,0,0
9d5ceb8d-4cf9-4826-b0a8-4ac0b08f8c1e,fd46e5bd-361b-4cb1-a1de-4f570524a605,Fully Paid,523292,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,31635.95,27.4,82,15,0,634334,1268564,0,0
cb7e22f4-33ff-4793-a9ca-bb42bea4fcbc,10abd023-2f6d-4bc3-9ff1-fa84b3fc061d,Fully Paid,108834,Long Term,704,1447344,8 years,Rent,other,11168.58,11,31,4,0,48868,239778,0,0
0b8edb54-7515-4cf1-a0e9-1a6e61cd1cdb,8ad11744-c94f-4f7b-8038-42bffadbedb7,Fully Paid,333608,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,9243.5,14.6,NA,9,0,135394,875798,0,0
f64de372-c690-4140-9cf4-fc214ac54d7f,e8307e3f-f70f-4d02-b418-18734b746017,Charged Off,264616,Long Term,731,1333059,10+ years,Home Mortgage,Debt Consolidation,23995.1,24,NA,8,0,289864,509300,0,0
276f0c58-3bfb-4920-bcac-3ddae420d8f3,49e7490e-5847-4541-9d62-c8a2b757cfdd,Fully Paid,99999999,Short Term,749,677635,2 years,Home Mortgage,Debt Consolidation,16302.95,20.1,NA,8,0,205428,376948,0,0
284d2411-53a9-415f-87b0-6d3efbeb5e7f,2bdf4410-bfb6-448f-8337-63e6fd01a7e0,Fully Paid,549516,Short Term,,,3 years,Home Mortgage,Debt Consolidation,30016.77,22.3,69,10,0,481232,1061390,0,0
d916100a-a5e9-4376-8429-bfc229a94684,f3cc5aae-b846-4e4d-a5c7-8bf25cf95c14,Fully Paid,356290,Long Term,,,6 years,Home Mortgage,Debt Consolidation,26534.64,13.8,NA,9,0,334343,427768,0,0
3b408604-998e-42c2-ae3f-fa00cae6f725,3319838f-c476-40ed-b142-a5ad9a2813d7,Fully Paid,155254,Short Term,730,1448028,10+ years,Home Mortgage,Other,15928.46,18.7,NA,14,1,282131,540870,1,0
c755d500-8686-4cf7-b63e-e06cd9b0f0a2,47eadf69-2fea-43f2-885c-a76f7c92d7e1,Charged Off,109692,Short Term,735,625252,5 years,Rent,Debt Consolidation,5679.29,17.4,71,9,0,99180,256916,0,0
4ff5b0f8-5a97-4c39-aa74-7722f75cb0ab,cd85fc71-a410-492e-a260-dfd660a31b30,Fully Paid,312818,Short Term,740,1088111,6 years,Rent,Debt Consolidation,20220.75,11.3,NA,6,0,356117,556468,0,0
0ea1ae8e-940b-496d-bd2c-13bdc94cc58e,979675c7-4cb6-497d-9941-9ed2562c6c60,Charged Off,414414,Short Term,740,813732,5 years,Home Mortgage,Debt Consolidation,4428.14,9.2,NA,9,0,87286,279202,0,0
5b9f1767-1dbb-49d3-9a1d-a1241afbd93f,278914f0-fe04-49cd-844d-a6dd8476b600,Fully Paid,43824,Short Term,720,408709,n/a,Home Mortgage,Home Improvements,8106.16,26,9,7,0,227278,359502,0,0
6889d05f-ca1d-47e7-ae1f-2a9230619005,71a86951-50e3-43ab-9d06-87d7bc264e33,Fully Paid,172700,Short Term,723,775542,10+ years,Rent,Debt Consolidation,19840.94,14.9,NA,12,1,109269,213708,1,0
1dd8d981-c272-4b16-a5d0-f6b1126566d7,e035819f-64aa-45a1-b86b-335bb4979f3f,Fully Paid,64988,Short Term,,,10+ years,Rent,Debt Consolidation,7577.96,23.1,NA,9,0,5833,1126620,0,0
82bf3e43-bd58-41f5-b379-2c1fe320f410,480ecd21-b00e-4bf9-8547-7b5269d05ede,Fully Paid,269104,Long Term,715,1297567,10+ years,Home Mortgage,Home Improvements,13624.52,20.3,48,20,1,182020,609158,1,0
b7daae46-117c-4abf-800d-e35757c8e8c3,840763ec-bdab-4bb2-ab0a-87c037c3a378,Fully Paid,327096,Short Term,735,903982,2 years,Home Mortgage,Debt Consolidation,25612.57,17.9,NA,17,2,178524,410124,1,1
547ac17b-a0d6-41a6-af2a-db0694165da4,b2892b2c-c302-41a1-8a6a-1a52338fd2b1,Fully Paid,449636,Short Term,721,2524093,< 1 year,Rent,Debt Consolidation,20339.88,16.4,NA,17,0,523697,1295668,0,0
32200a7e-c65e-4e5e-9878-1161d256bcfe,64dcd3aa-3c82-4c70-929a-a83d249d894a,Fully Paid,99999999,Long Term,689,866799,9 years,Home Mortgage,Debt Consolidation,3676.69,14.1,7,4,2,86051,167750,2,0
fe95dd80-c0b8-4323-bf8d-bfc96799c5e1,77c6b54a-a0a3-4dda-8ac2-2af5988846f5,Fully Paid,214566,Short Term,694,965105,7 years,Rent,Debt Consolidation,8525.11,14.8,NA,5,1,127452,163064,1,0
3902d23e-05bd-4f41-8ce5-fb67a186a358,4c7abe43-507b-4d01-b3ec-b46b82ecbe04,Fully Paid,306064,Short Term,,,4 years,Own Home,Other,5997.92,18.3,NA,3,0,321784,412610,0,0
5b4dcecf-7c2e-440b-9193-c62481b2b50e,8c97d885-83ad-4b64-b5a6-92c4ccbeb48d,Charged Off,438636,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,21876.98,14,NA,18,1,189601,359898,0,1
943013b5-5876-48a8-a27e-ae2a7da5a951,d11855a2-35f1-4370-bf82-1e1e7fe6d817,Fully Paid,87252,Short Term,746,1789667,2 years,Home Mortgage,Debt Consolidation,16121.88,14.6,NA,9,0,315609,609070,0,0
7ca088ee-60cc-4898-a042-c5f02907a60d,baf401b2-5313-499c-9ae3-1d9369c37d3a,Fully Paid,143506,Short Term,739,896135,9 years,Rent,Debt Consolidation,13740.61,10.4,NA,12,1,148504,428824,1,0
2d9c5ef7-835f-481c-86c5-ec9593ece473,47e8c33f-5923-45a9-b5b7-30fd03cf1543,Fully Paid,183348,Short Term,,,2 years,Rent,Debt Consolidation,8708.65,19.4,NA,5,0,154470,436260,0,0
e70fbdb4-5aff-4717-ba28-a268150c23ea,6134f961-2dd3-4773-806c-33289517dddc,Fully Paid,92642,Long Term,689,571539,2 years,Rent,Home Improvements,5924.96,12.1,10,6,0,26961,90464,0,0
2aba896c-d65f-4b0f-aa33-2b67a4cb4cf7,8d25ce7b-92be-4ff0-a134-f3398fb4624e,Fully Paid,214874,Long Term,731,1540254,10+ years,Rent,Debt Consolidation,19766.65,13.5,2,10,0,155477,346214,0,0
a0b01a44-36b8-4942-8e97-482e8a9a08da,deed9021-d878-4200-b8f4-94f4c63b9b01,Fully Paid,372196,Long Term,665,1243645,5 years,Home Mortgage,Debt Consolidation,10778.13,16,NA,6,0,147269,212608,0,0
89074ec4-6323-4afe-a6d0-0e1aac0eeb7f,ab10e32a-c187-4313-b9cd-9e210ce93bdf,Fully Paid,153780,Short Term,710,531202,3 years,Own Home,other,8632.08,18,NA,8,0,72637,426976,0,0
41528397-7640-4dfe-b177-d0bb4bbc3ff1,2d658da1-af60-4906-a23e-dcbac33d95b9,Fully Paid,787644,Long Term,683,1749159,10+ years,Home Mortgage,Debt Consolidation,24634.07,22.1,5,17,0,362406,670340,0,0
f86c7272-8f66-42dd-a25b-be7edd2b7133,f70e194c-3df7-4ebe-acfb-388cac5fcfdd,Charged Off,222816,Short Term,725,1520209,7 years,Rent,Debt Consolidation,12491.17,17.5,28,7,1,71079,104720,1,0
b5903ce2-2e2f-4789-9943-fae85aa86da5,2e958113-d15b-479c-a3bb-35ec85460817,Fully Paid,99999999,Long Term,718,3186889,10+ years,Home Mortgage,Debt Consolidation,30540.98,26.9,2,14,0,598139,872256,0,0
7e170e39-4479-4d26-a949-ed96f3579fc7,5d4cc1e3-7890-401e-9760-2a1dafb7d00c,Charged Off,268730,Long Term,681,1218432,2 years,Rent,Debt Consolidation,19819.66,16.3,NA,6,0,265677,383086,0,0
303d4cd4-23bb-4447-8e08-abd62c0f6842,074de4c9-5e54-4934-a6a6-d7360b12f651,Fully Paid,225214,Short Term,,,6 years,Rent,Debt Consolidation,18186.04,12.9,NA,10,0,131917,669922,0,0
516355d7-1fc3-4a6a-9eed-6b2122a3d611,176596bc-30a8-4b95-8cb2-f4ff24e3bd7e,Charged Off,179432,Short Term,,,9 years,Home Mortgage,Debt Consolidation,22775.11,15.7,68,27,0,307154,545468,0,0
8521048f-5013-4fbe-8ef2-d4f99b33195d,1278e0fd-cc5b-4e65-8282-f9ace5e87bf4,Fully Paid,479490,Long Term,680,2032924,10+ years,Own Home,Debt Consolidation,29477.36,12.8,NA,16,0,674956,1289640,0,0
a82a8569-177b-4069-b337-92c38e4cb62d,da7d3376-3992-4068-bc29-a20929c64ed2,Charged Off,464904,Long Term,,,< 1 year,Home Mortgage,Debt Consolidation,19700.53,32.1,NA,12,0,402173,1065592,0,0
39322b06-9dbe-481d-8d65-c06f778a1e4d,3720e858-cf85-4876-88c6-2d1662b2899f,Fully Paid,458700,Long Term,,,7 years,Home Mortgage,Debt Consolidation,13455.99,35.4,28,10,1,212173,486508,1,0
c19b406f-eead-4133-8ce0-bf2e330431ae,aabf4f9d-13ce-47f7-b65b-1930d66a1a33,Fully Paid,99999999,Short Term,726,1058167,4 years,Home Mortgage,Debt Consolidation,14285.34,12,5,14,0,192584,665676,0,0
c3e2cd6c-bc84-4314-80b2-b2a0b1d64fa5,653ec81a-ef1d-4033-9b7e-cb17ac527ccf,Charged Off,760298,Long Term,654,2251272,5 years,Rent,Other,20261.41,14.7,NA,10,0,651358,836132,0,0
982fb165-0a1f-4a4f-9ea9-d87cd2a173e5,57edc3a9-1995-4333-b173-a45504ac7a1e,Fully Paid,151822,Short Term,723,936605,4 years,Rent,Debt Consolidation,7625.46,12.1,28,3,0,49495,119372,0,0
0a7a26cd-1bf5-4ff9-bf9b-0becbc3533f3,22e6fc82-11a7-4da1-939c-ec3c8101d698,Fully Paid,46486,Short Term,747,420679,1 year,Home Mortgage,Debt Consolidation,8974.27,26.1,NA,16,0,240103,476080,0,0
cda6122a-bc1a-4321-9bb4-05a3de2dc803,e9e768e1-c7b5-464e-8c30-5edd4afcf4d7,Fully Paid,99999999,Short Term,735,1575575,5 years,Home Mortgage,Debt Consolidation,12000.59,14,27,16,0,137864,232364,0,0
59604af3-b485-4d9d-aa57-adedc0311786,6025af4b-cdab-4afc-9a6f-d54be33360b2,Charged Off,562826,Long Term,699,1060884,10+ years,Home Mortgage,Debt Consolidation,25107.74,21.4,14,12,0,442757,845988,0,0
